#lon lat
110.060720248 18.42959219
110.053233269 18.4406192080001
110.044606967 18.4401309270001
110.040293816 18.4259707700001
110.044444207 18.4113630230001
110.051117384 18.3996442730001
110.052582227 18.3902041690001
110.040293816 18.3822695980001
110.02621504 18.3806013040001
109.9951278 18.382310289
109.968597852 18.389837958
109.968597852 18.4055036480002
109.975922071 18.406642971
109.98707116 18.4039981140001
110.000336134 18.4030215520001
110.013682488 18.4089216170002
110.019867384 18.4176699890001
110.023448113 18.4293887390001
110.023936394 18.4412295590001
110.020518425 18.4505069030001
110.017344597 18.4449730490001
110.009287957 18.4348005230002
110.006195509 18.4293887390001
110.003184441 18.4335798200002
109.992523634 18.4430606140001
109.992360873 18.4396426450001
109.992849155 18.4327660180001
109.992523634 18.4293887390001
109.981944207 18.4354922550001
109.977386915 18.4314639340001
109.973643425 18.4230817730001
109.965179884 18.4163272160002
109.958018425 18.414374091
109.954112175 18.4142520200001
109.948741082 18.4152285830001
109.915375196 18.4168154970001
109.898285352 18.4142520200001
109.882090691 18.4075381530001
109.835459832 18.3822695980001
109.825205925 18.385891018
109.821543816 18.3916690120002
109.819590691 18.3977725280001
109.814463738 18.4020856790001
109.79566491 18.4051781270001
109.77621504 18.4040388040001
109.759043816 18.400376695
109.746104363 18.3959007830001
109.750010613 18.3736026060001
109.726573113 18.3037783870001
109.731781446 18.273016669
109.71778405 18.273098049
109.713389519 18.2798526060001
109.711599155 18.2879906270001
109.704600457 18.2922223980002
109.696787957 18.289862372
109.670420769 18.273016669
109.670420769 18.2655703800001
109.68620853 18.2676455750002
109.69402103 18.2671572940001
109.711924675 18.2587344420001
109.71778405 18.2584496110001
109.734548373 18.2599958350001
109.739268425 18.2587344420001
109.741465691 18.2507998720002
109.738536004 18.2432315120001
109.731781446 18.2341983090001
109.728037957 18.2246768250001
109.719004754 18.2148298200002
109.708750847 18.2072207700001
109.701182488 18.204087632
109.690684441 18.209173895
109.684336785 18.2211367860001
109.677256707 18.245062567
109.663747592 18.237616278
109.629079623 18.2273623720001
109.621918165 18.220851955
109.619151238 18.2172712260001
109.606130405 18.2088890650001
109.602061394 18.204087632
109.603526238 18.1987979190001
109.613047722 18.1830508480001
109.615733269 18.1761742210001
109.601328972 18.1812197940002
109.587657097 18.181586005
109.576019727 18.1774763040001
109.568044467 18.169338283
109.56120853 18.169338283
109.562510613 18.176988023
109.568044467 18.1931826840001
109.565765821 18.201361395
109.56120853 18.2057966170002
109.556488477 18.209214585
109.554453972 18.2140567080001
109.553233269 18.2176781270001
109.548594597 18.2176781270001
109.547618035 18.220851955
109.54965254 18.2255313170001
109.554453972 18.2288272160001
109.559092644 18.2305362
109.56120853 18.2307803410001
109.563324415 18.2380231790001
109.566254102 18.2429873720002
109.566579623 18.248846747
109.56120853 18.2587344420001
109.552256707 18.2447777360002
109.538828972 18.2367617860001
109.529551629 18.2276878930001
109.53394616 18.2103539080001
109.5107528 18.2136091170002
109.478688998 18.1926944030001
109.465017123 18.204087632
109.478037957 18.2127953150001
109.484711134 18.2215029970001
109.492686394 18.228094794
109.509613477 18.2307803410001
109.510264519 18.2385928410001
109.50652103 18.252752997
109.500173373 18.2595075540001
109.492930535 18.245062567
109.480723504 18.2647972680001
109.462738477 18.2796898460001
109.439952019 18.2889671900001
109.333506707 18.3042666690001
109.218109571 18.3056501320001
109.190603061 18.2997093770002
109.173106316 18.288153387
109.162608269 18.2878278670001
109.149668816 18.2997093770002
109.143890821 18.314154364
109.142344597 18.3286807310001
109.13949629 18.3407250020001
109.129161004 18.3474795590001
109.135996941 18.361151434
109.122080925 18.3582217470001
109.111175977 18.361273505
109.101573113 18.3660342470001
109.091644727 18.368597723
109.000743035 18.36717357
108.99089603 18.3687197940001
108.979014519 18.3748233090001
108.96778405 18.3844668640001
108.960948113 18.3938662780001
108.952810092 18.4022891300001
108.937347852 18.4089216170002
108.885915561 18.4266625020001
108.875987175 18.4331729190002
108.868662957 18.443833726
108.8310653 18.4686953800001
108.79558353 18.4865583350001
108.775563998 18.493068752
108.755137566 18.496975002
108.710703972 18.4996605490001
108.694997592 18.5048281920001
108.684906446 18.5152041690001
108.677256707 18.532416083
108.674082879 18.55483633
108.679453972 18.5722516950002
108.687185092 18.5878360050001
108.690928582 18.6047223980002
108.697113477 18.6832949890001
108.693614129 18.719875393
108.683360222 18.756170966
108.668142123 18.7886416690001
108.649424675 18.8136253930001
108.636973504 18.8251000020001
108.627452019 18.8358828800001
108.62387129 18.8491885440001
108.628916863 18.8682315120002
108.64722741 18.9032250020001
108.653819207 18.9210472680001
108.656260613 18.9439964860001
108.653575066 18.964341539
108.650401238 18.973578192
108.646006707 18.977484442
108.642588738 18.9828148460001
108.642588738 19.018459377
108.615244988 19.1016299500002
108.629079623 19.110907294
108.644297722 19.1241722680002
108.656911655 19.1397972680001
108.66309655 19.1562360700001
108.678965691 19.152044989
108.683441602 19.1500511740001
108.683441602 19.1562360700001
108.676036004 19.1621768250001
108.671885613 19.1730003930002
108.669932488 19.1940778670002
108.663910352 19.2096214860001
108.650075717 19.2127953150002
108.634287957 19.212551174
108.622080925 19.217718817
108.621755405 19.2280947940001
108.630707227 19.2379824890001
108.637950066 19.2489688170001
108.626963738 19.2749697940001
108.63168379 19.2862816430001
108.641123894 19.294907945
108.649424675 19.2996279970001
108.64730879 19.3035342470001
108.644786004 19.3103701840001
108.649668816 19.3112246770001
108.662608269 19.309719143
108.664561394 19.3142764340001
108.66309655 19.3205020200001
108.66684004 19.3251813820001
108.677256707 19.3275820980001
108.677256707 19.334377346
108.669281446 19.34373607
108.672536655 19.351263739
108.679535352 19.3580996770001
108.683441602 19.3654238950001
108.68653405 19.3778750670001
108.69434655 19.3803164730001
108.714528842 19.375921942
108.72917728 19.3779971370001
108.752207879 19.3869489600001
108.762950066 19.3889834660002
108.770681186 19.394354559
108.790293816 19.4231631530001
108.798187696 19.4258487
108.817881707 19.4391950540001
108.827484571 19.4442406270001
108.86980228 19.457912502
108.903330925 19.4933535830001
108.92448978 19.5062523460001
108.937347852 19.492010809
108.944834832 19.492010809
108.944834832 19.4988467470001
108.940765821 19.5141055360001
108.956553582 19.5346133480001
108.992686394 19.5677757830001
109.002207879 19.5872256530001
109.008474155 19.597072658
109.015879754 19.6012637390001
109.067067905 19.608710028
109.078868035 19.6127383480001
109.103363477 19.6262881530001
109.118418816 19.631170966
109.128916863 19.640204169
109.132578972 19.6422386740001
109.133555535 19.6433779970001
109.156504754 19.649644273
109.192067905 19.6784528670002
109.20582116 19.6984317080001
109.204925977 19.7185733090001
109.211192254 19.7247988950001
109.218516472 19.7229678410001
109.243988477 19.7299258480001
109.258962436 19.7316348330001
109.272715691 19.7293968770001
109.283213738 19.7247988950001
109.300466342 19.7111270200001
109.30738366 19.7111270200001
109.298187696 19.72679271
109.281586134 19.7443301450001
109.274668816 19.7572289080001
109.294200066 19.7595075540001
109.294200066 19.7656924500001
109.286794467 19.7656924500001
109.286794467 19.7731794290001
109.29574629 19.7746442730001
109.300466342 19.7768415390001
109.30738366 19.786851304
109.297373894 19.786851304
109.289235873 19.7879092470001
109.281504754 19.7901878930001
109.273203972 19.7936465520001
109.260996941 19.7787132830001
109.235606316 19.7623558610002
109.210134311 19.749741929
109.197520379 19.745835679
109.181325717 19.7359886740001
109.1748153 19.7303734400001
109.170176629 19.7247988950001
109.163340691 19.7247988950001
109.167246941 19.7427432310001
109.163340691 19.7902692730001
109.16684004 19.8054873720001
109.175547722 19.8140322940001
109.186778191 19.8200137390001
109.197520379 19.827826239
109.200938347 19.8325869810001
109.207367384 19.8435733090001
109.211192254 19.8482933610001
109.219493035 19.854681708
109.224864129 19.8555362
109.2295028 19.8553734400001
109.235606316 19.8588320980001
109.24870853 19.8688418640001
109.251719597 19.8747012390001
109.25269616 19.8858910180001
109.255137566 19.89834219
109.261566602 19.9008242860001
109.270518425 19.900091864
109.28003991 19.902899481
109.30372155 19.9216983090001
109.31137129 19.9195010440001
109.314219597 19.8998477230001
109.321299675 19.8920352230001
109.337901238 19.889878648
109.368825717 19.8893089860001
109.395762566 19.8695335960001
109.412608269 19.8613955750001
109.427500847 19.865383205
109.443614129 19.8729922550001
109.455332879 19.8649356140001
109.462657097 19.8493106140001
109.465017123 19.8340518250002
109.472422722 19.8340518250002
109.4795028 19.8441836610001
109.493988477 19.850165106
109.511403842 19.8550479190001
109.527028842 19.861965236
109.532969597 19.8526065120002
109.545095248 19.8537458350001
109.561778191 19.8574079450002
109.581716342 19.8556989600001
109.581716342 19.861965236
109.529307488 19.875474351
109.520192905 19.8824730490001
109.515635613 19.905218817
109.525401238 19.9118513040001
109.554453972 19.91034577
109.55746504 19.9173037780001
109.552256707 19.9274763040001
109.544606967 19.933335679
109.540782097 19.927150783
109.537364129 19.9244652360001
109.530935092 19.9301211610001
109.525889519 19.9403750670001
109.527028842 19.9513613950001
109.581390821 19.9848086610001
109.595713738 19.9931501320001
109.611664259 19.9978701840001
109.626312696 19.9979515650001
109.636241082 19.9923363300001
109.642588738 19.9923363300001
109.652110222 20.0021833350001
109.668142123 20.0069033870002
109.686696811 20.0078799500001
109.704600457 20.006577867
109.712901238 20.010077216
109.719004754 20.010646877
109.72559655 20.006577867
109.728363477 19.9978701840001
109.719899936 19.9852969420001
109.72559655 19.978664455
109.72559655 19.9718285180001
109.722178582 19.9661319030001
109.718109571 19.957505601
109.72559655 19.957505601
109.737559441 19.978094794
109.763682488 19.974351304
109.8076278 19.9513613950001
109.810557488 19.9655215520001
109.811696811 19.9818382830001
109.815928582 19.991197007
109.827972852 19.9848493510001
109.835134311 19.9733340520001
109.83855228 19.9584414730001
109.838389519 19.943264065
109.835459832 19.9308535830001
109.854665561 19.9413516300001
109.870371941 19.9533552100001
109.880381707 19.9675967470001
109.883311394 19.9848493510001
109.895274285 19.9851748720001
109.914805535 19.9902204450001
109.92090905 19.9885928410001
109.926605665 19.98432038
109.929453972 19.9861514340001
109.931325717 19.9901390650002
109.934580925 19.9923363300001
109.942637566 19.9909121770001
109.943369988 19.9874535180001
109.942230665 19.9828962260001
109.944672071 19.978664455
109.957204623 19.9672712260001
109.972422722 19.9481875670001
109.97559655 19.9322777360001
109.951508009 19.9308535830001
109.95997155 19.9177920590001
109.973806186 19.908921617
109.990082227 19.9059512390001
110.006195509 19.91034577
110.006195509 19.9165713560002
109.992198113 19.9253604190001
110.001231316 19.9328473980001
110.01465905 19.9408633480001
110.013682488 19.957505601
110.050303582 19.9740664730001
110.068207227 19.978664455
110.076345248 19.9791527360001
110.089610222 19.978094794
110.102549675 19.9739444030001
110.109873894 19.9649925800001
110.122731967 19.974310614
110.136892123 19.996730861
110.149587436 20.006577867
110.138845248 20.0026309270001
110.123301629 19.9896914730001
110.115489129 19.9848493510001
110.104991082 19.9829776060001
110.068207227 19.9848493510001
110.114919467 20.0019391950001
110.129730665 20.0127627620001
110.137461785 20.0243594420001
110.149668816 20.0558128930002
110.156993035 20.0673688820001
110.171153191 20.060777085
110.208669467 20.0495059270001
110.222178582 20.0475121110001
110.232595248 20.0445010440002
110.2451278 20.038316148
110.260996941 20.033148505
110.280528191 20.0332705750001
110.295176629 20.0393740910001
110.316905144 20.0573591170002
110.324961785 20.061224677
110.344737175 20.0580508480001
110.358897332 20.0497907570001
110.368988477 20.038641669
110.376719597 20.0264346370001
110.376719597 20.020209052
110.368174675 20.0077985700001
110.375173373 19.9967715520001
110.39722741 19.978664455
110.402517123 19.9643415390001
110.406504754 19.9359398460001
110.410899285 19.9234072940001
110.417735222 19.9234072940001
110.414398634 19.932074286
110.413340691 19.9343122420002
110.410899285 19.9376895200001
110.410899285 19.9439151060001
110.417735222 19.9439151060001
110.417735222 19.9513613950001
110.414561394 19.957993882
110.409434441 19.9800479190001
110.407074415 19.9848493510001
110.39714603 19.9870466170002
110.390635613 19.9930687520001
110.386485222 20.0018985050001
110.382985873 20.0127627620001
110.383311394 20.014146226
110.378184441 20.0398623720001
110.376719597 20.043850002
110.375010613 20.0636253930001
110.376475457 20.071966864
110.382985873 20.0810407570001
110.42457116 20.0475121110001
110.431162957 20.0506045590001
110.470225457 20.0318057310001
110.495941602 20.02350495
110.527598504 20.020209052
110.527598504 20.0127627620001
110.520762566 20.0127627620001
110.520762566 20.006577867
110.535655144 19.9995791690001
110.550547722 19.9884707700001
110.564138217 19.9845238300001
110.575450066 19.9991722680001
110.580332879 19.979722398
110.598643425 19.943996486
110.602712436 19.927150783
110.605804884 19.9231631530001
110.612966342 19.9257266300001
110.61988366 19.9323591170001
110.623220248 19.9407412780002
110.621348504 19.950018622
110.618418816 19.9572207700001
110.617849155 19.9639346370001
110.623220248 19.9718285180001
110.609141472 19.989894924
110.606455925 20.0076358090001
110.600922071 20.0210635440001
110.578868035 20.0264346370001
110.570811394 20.0306664080001
110.570160352 20.040269273
110.572276238 20.0507266300001
110.572032097 20.0575218770002
110.566172722 20.0695254580001
110.56934655 20.079779364
110.593109571 20.1073265650001
110.60417728 20.1108259140001
110.640147332 20.108343817
110.652028842 20.1170108090001
110.67074629 20.154974677
110.677907748 20.1635602890001
110.685069207 20.153306382

110.442637566 20.663519598
110.447520379 20.658351955
110.462738477 20.6547712260001
110.47136478 20.6473656270002
110.476328972 20.6315778670001
110.478037957 20.610785223
110.475840691 20.5959333350001
110.471202019 20.592596747
110.464854363 20.5907656920001
110.457286004 20.5868594420001
110.451670769 20.5891787780001
110.44809004 20.5962588560002
110.439219597 20.6294619810001
110.435801629 20.6384951840001
110.426605665 20.6428897160001
110.417653842 20.6547712260001
110.422048373 20.662258205
110.430023634 20.6620140650001
110.433360222 20.6637637390001
110.433360222 20.667425848
110.437022332 20.66791413
110.442637566 20.663519598

110.609548373 20.8972842470001
110.589203321 20.883490302
110.575694207 20.8888207050001
110.563487175 20.9034691430001
110.547536655 20.917710679
110.574880405 20.947455145
110.589610222 20.9593773460001
110.602712436 20.9649112
110.595876498 20.958726304
110.606130405 20.9538434920001
110.617930535 20.9523786480001
110.6279403 20.9486351580001
110.632497592 20.936672268
110.630381707 20.9257673200001
110.624522332 20.9151878930001
110.609548373 20.8972842470001

109.105235222 21.0244815120002
109.100922071 21.0211856140001
109.095957879 21.022040106
109.090505405 21.0419375670001
109.099864129 21.0606957050001
109.122731967 21.065415757
109.136241082 21.0510114600001
109.12769616 21.032171942
109.112559441 21.0270856790001
109.105235222 21.0244815120002

110.389821811 21.0958926450001
110.400401238 21.0639102230001
110.408213738 21.0482445330001
110.417735222 21.0405947940001
110.423187696 21.0514183610001
110.432139519 21.0572777360001
110.44410241 21.0599632830001
110.458750847 21.0611026060001
110.45191491 21.0611026060001
110.472829623 21.0616722680001
110.484060092 21.067857164
110.492930535 21.0759951840001
110.507090691 21.08222077
110.5263778 21.0820987
110.538828972 21.073065497
110.54558353 21.0573591170002
110.547536655 21.037258205
110.543793165 21.0227725280002
110.526866082 20.9892031920001
110.520762566 20.9723574890001
110.52222741 20.962591864
110.525645379 20.9510765650001
110.52605228 20.9415957700001
110.516937696 20.9376488300001
110.507985873 20.9403750670001
110.50269616 20.947495835
110.500173373 20.957505601
110.499685092 20.96865469
110.493011915 20.9779727230001
110.476898634 20.9904238950001
110.457692905 21.0012067730001
110.441416863 21.0058454450002
110.363047722 21.0058454450002
110.333669467 20.99628327
110.298675977 20.9806582700001
110.266612175 20.9726423200002
110.245860222 20.9860293640001
110.261892123 20.9929873720001
110.265391472 21.0043399110001
110.259287957 21.016994533
110.245860222 21.0275739600001
110.264821811 21.0331078150001
110.275075717 21.034328518
110.287364129 21.033840236
110.287364129 21.0405947940001
110.2763778 21.041164455
110.270681186 21.0448672550001
110.269541863 21.0515811220001
110.273122592 21.0611026060001
110.290212436 21.0542666690001
110.309906446 21.052923895
110.32691491 21.0574404970001
110.335215691 21.0685895850001
110.322113477 21.064032294
110.307953321 21.0608584660001
110.295420769 21.0630557310001
110.287364129 21.0744489600001
110.34262129 21.0746524110001
110.371348504 21.080959377
110.389821811 21.0958926450001

110.47917728 21.1846377620001
110.492930535 21.1839053410001
110.504161004 21.18768952
110.5263778 21.2008324240001
110.532237175 21.20331452
110.53785241 21.204494533
110.543223504 21.2041690120001
110.54965254 21.2024600280001
110.566172722 21.1933454450002
110.568614129 21.1914737
110.555430535 21.1768252620001
110.550059441 21.1684431010001
110.547536655 21.1567243510001
110.554942254 21.1567243510001
110.577321811 21.1909854190001
110.594004754 21.202785549
110.616953972 21.198919989
110.616953972 21.1914737
110.599457227 21.1782901060002
110.57691491 21.1309268250001
110.56519616 21.1126162780002
110.543223504 21.104966539
110.520681186 21.1118024760001
110.505869988 21.1268578150001
110.507090691 21.1437035180001
110.496592644 21.1463076840002
110.489024285 21.150091864
110.483571811 21.1558291690001
110.47917728 21.1641299500001
110.472911004 21.1641299500001
110.47917728 21.150458075
110.461436394 21.151068427
110.449473504 21.1562360700002
110.445323113 21.165676174
110.45191491 21.178452867
110.443369988 21.1778832050001
110.426117384 21.1791039080001
110.417735222 21.178452867
110.417735222 21.1846377620001
110.434336785 21.1865908870002
110.444834832 21.193793036
110.452647332 21.201483466
110.462168816 21.2051455750001
110.487803582 21.2086449240002
110.499847852 21.2062848980001
110.496267123 21.1952171900001
110.470957879 21.193670966
110.463389519 21.1907412780001
110.47917728 21.1846377620001

111.938487175 21.6525739600001
111.945160352 21.650132554
111.950938347 21.6511091170001
111.95582116 21.6563988300001
111.962657097 21.6576195330002
111.989512566 21.657782294
111.999847852 21.653998114
112.007334832 21.643947658
112.007334832 21.636542059
111.999847852 21.6211612
111.981455925 21.6120466170001
111.929047071 21.6018740910001
111.919769727 21.6018740910001
111.909678582 21.6005313170001
111.89747155 21.595526434
111.888194207 21.5889346370001
111.871104363 21.573228257
111.863291863 21.5682640650001
111.822438998 21.5619977890002
111.809336785 21.5654971370002
111.810069207 21.5683454450001
111.816905144 21.5713565120001
111.822438998 21.5751000020002
111.842051629 21.606838283
111.845062696 21.6239688170001
111.835297071 21.643947658
111.847178582 21.6474063170001
111.883799675 21.650132554
111.896006707 21.653957424
111.915863477 21.6627464860001
111.928233269 21.6644554710001
111.931407097 21.6622988950001
111.934336785 21.657456773
111.938487175 21.6525739600001

112.62378991 21.633286851
112.616465691 21.6192080750001
112.607188347 21.6160342470002
112.579925977 21.6155459660001
112.567149285 21.617621161
112.555918816 21.6234398460001
112.549082879 21.616400458
112.539235873 21.598944403
112.534922722 21.595526434
112.525401238 21.598863023
112.519297722 21.606675523
112.51823978 21.6167666690001
112.524261915 21.6268985050001
112.559825066 21.64838288
112.567881707 21.6606306010001
112.555918816 21.678127346
112.577810092 21.6830101580001
112.6201278 21.704494533
112.645355665 21.7128360050001
112.654551629 21.698472398
112.6513778 21.6882998720001
112.64332116 21.678168036
112.637950066 21.6644554710001
112.649912957 21.6493187520001
112.650401238 21.640448309
112.62378991 21.633286851

112.862559441 21.7694359400001
112.868174675 21.7575544290001
112.862559441 21.7455915390002
112.831797722 21.735907294
112.820567254 21.7265078800001
112.812510613 21.7171084660001
112.797536655 21.7058779970001
112.800466342 21.689764716
112.807139519 21.6712914080001
112.810557488 21.6576195330002
112.803233269 21.638169664
112.794444207 21.623114325
112.793467644 21.6082217470001
112.810557488 21.5893008480001
112.79965254 21.5790876320001
112.790212436 21.5775820980001
112.764903191 21.5818545590001
112.761485222 21.5836856140001
112.758311394 21.5880801450001
112.756114129 21.59373607
112.753672722 21.607367255
112.749685092 21.6087914080002
112.743907097 21.6087914080002
112.73715254 21.6126162780001
112.734385613 21.628729559
112.767588738 21.6634789080001
112.774424675 21.6917178410001
112.759613477 21.6863467470001
112.736664259 21.6810977230001
112.715586785 21.6802432310001
112.706228061 21.6883812520001
112.711680535 21.7025414080002
112.724375847 21.715806382
112.747813347 21.7333438170001
112.764903191 21.7317569030001
112.777517123 21.7726504580001
112.79566491 21.766831773
112.8076278 21.7727725280001
112.821136915 21.7748070330001
112.85027103 21.7743187520001
112.844004754 21.7743187520001
112.862559441 21.7694359400001

113.267751498 21.886460679
113.258474155 21.8804385440001
113.250743035 21.8832054710002
113.234629754 21.8934593770001
113.229746941 21.8987490910001
113.225840691 21.9008242860001
113.2216903 21.9141299500001
113.231700066 21.9344750020001
113.247731967 21.9431826840001
113.257660352 21.9466006530002
113.267832879 21.9433047550001
113.275157097 21.9315453150001
113.278005405 21.9250348980001
113.280935092 21.9228376320001
113.285655144 21.9181175800001
113.283702019 21.9135195980001
113.278656446 21.9073753930002
113.275157097 21.897528387
113.267751498 21.886460679

113.775921084 21.9858587820001
113.764476783 21.9668179270002
113.748205648 21.9727884700002
113.739056114 21.9859729060002
113.73627928 21.9971621240002
113.745501537 21.9977952540001
113.756859266 22.0003904
113.771746629 22.0003434100001
113.775921084 21.9858587820001

114.302500847 22.0448672550001
114.222422722 22.021673895
114.206716342 22.0257835960002
114.216807488 22.0321719420001
114.271657748 22.0505231790001
114.282969597 22.0525576840001
114.292979363 22.0578067080001
114.295420769 22.0628115910001
114.298594597 22.0671247420002
114.304209832 22.0692813170001
114.310069207 22.0685895850001
114.309336785 22.06256745
114.306813998 22.0571963560002
114.305349155 22.0502790390002
114.302500847 22.0448672550001

113.3935653 22.0716006530001
113.398936394 22.0685082050001
113.412608269 22.075995184
113.410329623 22.0635440120001
113.391449415 22.0275332700001
113.398936394 22.0219180360001
113.401621941 22.0184593770001
113.402679884 22.014349677
113.405772332 22.007025458
113.323496941 22.0119489600001
113.309418165 22.0241153020001
113.343597852 22.0685082050001
113.352793816 22.0731468770001
