#lon lat val
114.547 29.9817 NaN
114.587 29.9817 NaN
114.627 29.9817 NaN
114.667 29.9817 NaN
114.707 29.9817 NaN
114.747 29.9817 NaN
114.787 29.9817 NaN
114.827 29.9817 NaN
114.867 29.9817 NaN
114.907 29.9817 NaN
114.947 29.9817 NaN
114.987 29.9817 NaN
115.027 29.9817 NaN
115.067 29.9817 NaN
115.107 29.9817 NaN
115.147 29.9817 NaN
115.187 29.9817 NaN
115.227 29.9817 NaN
115.267 29.9817 NaN
115.307 29.9817 NaN
115.347 29.9817 NaN
115.387 29.9817 NaN
115.427 29.9817 NaN
115.467 29.9817 NaN
115.507 29.9817 NaN
115.547 29.9817 NaN
115.587 29.9817 NaN
115.627 29.9817 NaN
115.667 29.9817 NaN
115.707 29.9817 NaN
115.747 29.9817 NaN
115.787 29.9817 NaN
115.827 29.9817 NaN
115.867 29.9817 NaN
115.907 29.9817 NaN
115.947 29.9817 NaN
115.987 29.9817 NaN
116.027 29.9817 NaN
116.067 29.9817 NaN
116.107 29.9817 NaN
116.147 29.9817 NaN
116.187 29.9817 NaN
116.227 29.9817 NaN
116.267 29.9817 NaN
116.307 29.9817 NaN
116.347 29.9817 NaN
116.387 29.9817 NaN
116.427 29.9817 NaN
116.467 29.9817 NaN
116.507 29.9817 NaN
116.547 29.9817 NaN
116.587 29.9817 NaN
116.627 29.9817 NaN
116.667 29.9817 NaN
116.707 29.9817 NaN
116.747 29.9817 NaN
116.787 29.9817 NaN
116.827 29.9817 NaN
116.867 29.9817 NaN
116.907 29.9817 NaN
116.947 29.9817 NaN
116.987 29.9817 NaN
117.027 29.9817 NaN
117.067 29.9817 NaN
117.107 29.9817 NaN
117.147 29.9817 NaN
117.187 29.9817 NaN
117.227 29.9817 NaN
117.267 29.9817 NaN
117.307 29.9817 NaN
117.347 29.9817 NaN
117.387 29.9817 NaN
117.427 29.9817 NaN
117.467 29.9817 NaN
117.507 29.9817 NaN
117.547 29.9817 NaN
117.587 29.9817 NaN
117.627 29.9817 NaN
117.667 29.9817 NaN
117.707 29.9817 NaN
117.747 29.9817 NaN
117.787 29.9817 NaN
117.827 29.9817 NaN
117.867 29.9817 NaN
117.907 29.9817 NaN
117.947 29.9817 NaN
117.987 29.9817 NaN
118.027 29.9817 NaN
118.067 29.9817 NaN
118.107 29.9817 NaN
118.147 29.9817 NaN
118.187 29.9817 NaN
118.227 29.9817 NaN
118.267 29.9817 NaN
118.307 29.9817 NaN
118.347 29.9817 NaN
118.387 29.9817 NaN
118.427 29.9817 NaN
118.467 29.9817 NaN
118.507 29.9817 NaN
118.547 29.9817 NaN
118.587 29.9817 NaN
118.627 29.9817 NaN
118.667 29.9817 NaN
118.707 29.9817 NaN
118.747 29.9817 NaN
118.787 29.9817 NaN
118.827 29.9817 NaN
118.867 29.9817 NaN
118.907 29.9817 NaN
118.947 29.9817 NaN
118.987 29.9817 NaN
119.027 29.9817 NaN
119.067 29.9817 NaN
119.107 29.9817 NaN
119.147 29.9817 NaN
119.187 29.9817 NaN
119.227 29.9817 NaN
119.267 29.9817 NaN
119.307 29.9817 NaN
119.347 29.9817 NaN
119.387 29.9817 NaN
119.427 29.9817 NaN
119.467 29.9817 NaN
119.507 29.9817 NaN
119.547 29.9817 NaN
119.587 29.9817 NaN
119.627 29.9817 NaN
119.667 29.9817 NaN
119.707 29.9817 NaN
119.747 29.9817 NaN
119.787 29.9817 NaN
119.827 29.9817 NaN
119.867 29.9817 NaN
119.907 29.9817 NaN
119.947 29.9817 NaN
119.987 29.9817 NaN

105.027 29.9417 NaN
105.067 29.9417 NaN
105.107 29.9417 NaN
105.147 29.9417 NaN
105.187 29.9417 NaN
105.227 29.9417 NaN
105.267 29.9417 NaN
105.307 29.9417 NaN
105.347 29.9417 NaN
105.387 29.9417 NaN
105.427 29.9417 NaN
105.467 29.9417 NaN
105.507 29.9417 NaN
105.547 29.9417 NaN
105.587 29.9417 NaN
105.627 29.9417 NaN
105.667 29.9417 NaN
105.707 29.9417 NaN
105.747 29.9417 NaN
105.787 29.9417 NaN
105.827 29.9417 NaN
105.867 29.9417 NaN
105.907 29.9417 NaN
105.947 29.9417 NaN
105.987 29.9417 NaN
106.027 29.9417 NaN
106.067 29.9417 NaN
106.107 29.9417 NaN
106.147 29.9417 NaN
106.187 29.9417 NaN
106.227 29.9417 NaN
106.267 29.9417 NaN
106.307 29.9417 NaN
106.347 29.9417 NaN
106.387 29.9417 NaN
106.427 29.9417 NaN
106.467 29.9417 NaN
106.507 29.9417 NaN
106.547 29.9417 NaN
106.587 29.9417 NaN
106.627 29.9417 NaN
106.667 29.9417 NaN
106.707 29.9417 NaN
106.747 29.9417 NaN
106.787 29.9417 NaN
106.827 29.9417 NaN
106.867 29.9417 NaN
106.907 29.9417 NaN
106.947 29.9417 NaN
106.987 29.9417 NaN
107.027 29.9417 NaN
107.067 29.9417 NaN
107.107 29.9417 NaN
107.147 29.9417 NaN
107.187 29.9417 NaN
107.227 29.9417 NaN
107.267 29.9417 NaN
107.307 29.9417 NaN
107.347 29.9417 NaN
107.387 29.9417 NaN
107.427 29.9417 NaN
107.467 29.9417 NaN
107.507 29.9417 NaN
107.547 29.9417 NaN
107.587 29.9417 NaN
107.627 29.9417 NaN
107.667 29.9417 NaN
107.707 29.9417 NaN
107.747 29.9417 NaN
107.787 29.9417 NaN
107.827 29.9417 NaN
107.867 29.9417 NaN
107.907 29.9417 NaN
107.947 29.9417 NaN
